== RENDER LOGGER ==
Study the following SDL_RenderCopyEx() calls to debug render-related issues.
Enable render logger mode on your computer by setting the RENDERLOGGER environmental variable.
frame:actor_id:actor_name

204:-1: dstrect 322.349 256.672 20.8 20.8 angle 0 flip 0 renderscale 1 1
204:-1: dstrect 285.584 254.26 20.8 20.8 angle 0 flip 0 renderscale 1 1
204:-1: dstrect 248.679 106.097 20.8 20.8 angle 0 flip 0 renderscale 1 1
204:-1: dstrect 313.174 257.527 20.8 20.8 angle 0 flip 0 renderscale 1 1
204:-1: dstrect 368.781 234.728 20.8 20.8 angle 0 flip 0 renderscale 1 1
204:-1: dstrect 396.156 153.726 20.8 20.8 angle 0 flip 0 renderscale 1 1
204:-1: dstrect 222.665 183.251 20.8 20.8 angle 0 flip 0 renderscale 1 1
204:-1: dstrect 223.415 151.821 20.8 20.8 angle 0 flip 0 renderscale 1 1
204:-1: dstrect 222.106 179.023 20.8 20.8 angle 0 flip 0 renderscale 1 1
204:-1: dstrect 222.368 181.203 20.8 20.8 angle 0 flip 0 renderscale 1 1
204:-1: dstrect 230.835 208.844 20.8 20.8 angle 0 flip 0 renderscale 1 1
204:-1: dstrect 285.636 254.274 20.8 20.8 angle 0 flip 0 renderscale 1 1
204:-1: dstrect 271.671 249.006 20.8 20.8 angle 0 flip 0 renderscale 1 1
204:-1: dstrect 277.201 251.419 20.8 20.8 angle 0 flip 0 renderscale 1 1
204:-1: dstrect 221.6 169.738 20.8 20.8 angle 0 flip 0 renderscale 1 1
204:-1: dstrect 239.687 223.043 20.8 20.8 angle 0 flip 0 renderscale 1 1
204:-1: dstrect 271.021 90.5072 20.8 20.8 angle 0 flip 0 renderscale 1 1
204:-1: dstrect 238.091 118.312 20.8 20.8 angle 0 flip 0 renderscale 1 1
204:-1: dstrect 259.868 97.0001 20.8 20.8 angle 0 flip 0 renderscale 1 1
204:-1: dstrect 381.425 220.444 20.8 20.8 angle 0 flip 0 renderscale 1 1
204:-1: dstrect 349.727 247.919 20.8 20.8 angle 0 flip 0 renderscale 1 1
204:-1: dstrect 299.416 257.009 20.8 20.8 angle 0 flip 0 renderscale 1 1
205:-1: dstrect 394.965 134.907 20.2667 20.2667 angle 0 flip 0 renderscale 1 1
205:-1: dstrect 289.831 259.658 20.2667 20.2667 angle 0 flip 0 renderscale 1 1
205:-1: dstrect 239.727 110.331 20.2667 20.2667 angle 0 flip 0 renderscale 1 1
205:-1: dstrect 395.619 136.543 20.2667 20.2667 angle 0 flip 0 renderscale 1 1
205:-1: dstrect 282.462 82.0432 20.2667 20.2667 angle 0 flip 0 renderscale 1 1
205:-1: dstrect 369.346 99.68 20.2667 20.2667 angle 0 flip 0 renderscale 1 1
205:-1: dstrect 395.901 137.277 20.2667 20.2667 angle 0 flip 0 renderscale 1 1
205:-1: dstrect 220.8 192.912 20.2667 20.2667 angle 0 flip 0 renderscale 1 1
205:-1: dstrect 323.195 260.896 20.2667 20.2667 angle 0 flip 0 renderscale 1 1
205:-1: dstrect 284.759 258.374 20.2667 20.2667 angle 0 flip 0 renderscale 1 1
205:-1: dstrect 246.176 103.478 20.2667 20.2667 angle 0 flip 0 renderscale 1 1
205:-1: dstrect 313.604 261.791 20.2667 20.2667 angle 0 flip 0 renderscale 1 1
205:-1: dstrect 371.738 237.955 20.2667 20.2667 angle 0 flip 0 renderscale 1 1
205:-1: dstrect 400.357 153.271 20.2667 20.2667 angle 0 flip 0 renderscale 1 1
205:-1: dstrect 218.98 184.138 20.2667 20.2667 angle 0 flip 0 renderscale 1 1
205:-1: dstrect 219.764 151.279 20.2667 20.2667 angle 0 flip 0 renderscale 1 1
205:-1: dstrect 218.396 179.718 20.2667 20.2667 angle 0 flip 0 renderscale 1 1
205:-1: dstrect 218.67 181.997 20.2667 20.2667 angle 0 flip 0 renderscale 1 1
205:-1: dstrect 227.521 210.894 20.2667 20.2667 angle 0 flip 0 renderscale 1 1
205:-1: dstrect 284.814 258.39 20.2667 20.2667 angle 0 flip 0 renderscale 1 1
205:-1: dstrect 270.213 252.882 20.2667 20.2667 angle 0 flip 0 renderscale 1 1
205:-1: dstrect 275.994 255.404 20.2667 20.2667 angle 0 flip 0 renderscale 1 1
205:-1: dstrect 217.867 170.01 20.2667 20.2667 angle 0 flip 0 renderscale 1 1
205:-1: dstrect 236.776 225.739 20.2667 20.2667 angle 0 flip 0 renderscale 1 1
205:-1: dstrect 269.534 87.1788 20.2667 20.2667 angle 0 flip 0 renderscale 1 1
205:-1: dstrect 235.108 116.247 20.2667 20.2667 angle 0 flip 0 renderscale 1 1
205:-1: dstrect 257.874 93.9668 20.2667 20.2667 angle 0 flip 0 renderscale 1 1
205:-1: dstrect 384.957 223.022 20.2667 20.2667 angle 0 flip 0 renderscale 1 1
205:-1: dstrect 351.818 251.745 20.2667 20.2667 angle 0 flip 0 renderscale 1 1
205:-1: dstrect 299.22 261.249 20.2667 20.2667 angle 0 flip 0 renderscale 1 1
206:-1: dstrect 398.932 133.653 19.7333 19.7333 angle 0 flip 0 renderscale 1 1
206:-1: dstrect 289.226 263.829 19.7333 19.7333 angle 0 flip 0 renderscale 1 1
206:-1: dstrect 236.945 108.009 19.7333 19.7333 angle 0 flip 0 renderscale 1 1
206:-1: dstrect 399.614 135.36 19.7333 19.7333 angle 0 flip 0 renderscale 1 1
206:-1: dstrect 281.537 78.4915 19.7333 19.7333 angle 0 flip 0 renderscale 1 1
206:-1: dstrect 372.199 96.8951 19.7333 19.7333 angle 0 flip 0 renderscale 1 1
206:-1: dstrect 399.908 136.127 19.7333 19.7333 angle 0 flip 0 renderscale 1 1
206:-1: dstrect 217.194 194.181 19.7333 19.7333 angle 0 flip 0 renderscale 1 1
206:-1: dstrect 324.041 265.121 19.7333 19.7333 angle 0 flip 0 renderscale 1 1
206:-1: dstrect 283.934 262.489 19.7333 19.7333 angle 0 flip 0 renderscale 1 1
206:-1: dstrect 243.674 100.858 19.7333 19.7333 angle 0 flip 0 renderscale 1 1
206:-1: dstrect 314.033 266.054 19.7333 19.7333 angle 0 flip 0 renderscale 1 1
206:-1: dstrect 374.694 241.182 19.7333 19.7333 angle 0 flip 0 renderscale 1 1
206:-1: dstrect 404.558 152.816 19.7333 19.7333 angle 0 flip 0 renderscale 1 1
206:-1: dstrect 215.295 185.025 19.7333 19.7333 angle 0 flip 0 renderscale 1 1
206:-1: dstrect 216.113 150.738 19.7333 19.7333 angle 0 flip 0 renderscale 1 1
206:-1: dstrect 214.685 180.413 19.7333 19.7333 angle 0 flip 0 renderscale 1 1
206:-1: dstrect 214.972 182.792 19.7333 19.7333 angle 0 flip 0 renderscale 1 1
206:-1: dstrect 224.208 212.945 19.7333 19.7333 angle 0 flip 0 renderscale 1 1
206:-1: dstrect 283.991 262.505 19.7333 19.7333 angle 0 flip 0 renderscale 1 1
206:-1: dstrect 268.756 256.758 19.7333 19.7333 angle 0 flip 0 renderscale 1 1
206:-1: dstrect 274.788 259.39 19.7333 19.7333 angle 0 flip 0 renderscale 1 1
206:-1: dstrect 214.133 170.283 19.7333 19.7333 angle 0 flip 0 renderscale 1 1
206:-1: dstrect 233.864 228.435 19.7333 19.7333 angle 0 flip 0 renderscale 1 1
206:-1: dstrect 268.047 83.8503 19.7333 19.7333 angle 0 flip 0 renderscale 1 1
206:-1: dstrect 232.124 114.182 19.7333 19.7333 angle 0 flip 0 renderscale 1 1
206:-1: dstrect 255.88 90.9335 19.7333 19.7333 angle 0 flip 0 renderscale 1 1
206:-1: dstrect 388.488 225.599 19.7333 19.7333 angle 0 flip 0 renderscale 1 1
206:-1: dstrect 353.908 255.572 19.7333 19.7333 angle 0 flip 0 renderscale 1 1
206:-1: dstrect 299.024 265.488 19.7333 19.7333 angle 0 flip 0 renderscale 1 1
207:-1: dstrect 402.899 132.4 19.2 19.2 angle 0 flip 0 renderscale 1 1
207:-1: dstrect 288.622 268 19.2 19.2 angle 0 flip 0 renderscale 1 1
207:-1: dstrect 234.162 105.687 19.2 19.2 angle 0 flip 0 renderscale 1 1
207:-1: dstrect 403.609 134.178 19.2 19.2 angle 0 flip 0 renderscale 1 1
207:-1: dstrect 280.612 74.9397 19.2 19.2 angle 0 flip 0 renderscale 1 1
207:-1: dstrect 375.052 94.1101 19.2 19.2 angle 0 flip 0 renderscale 1 1
207:-1: dstrect 403.916 134.977 19.2 19.2 angle 0 flip 0 renderscale 1 1
207:-1: dstrect 213.588 195.449 19.2 19.2 angle 0 flip 0 renderscale 1 1
207:-1: dstrect 324.887 269.345 19.2 19.2 angle 0 flip 0 renderscale 1 1
207:-1: dstrect 283.109 266.604 19.2 19.2 angle 0 flip 0 renderscale 1 1
207:-1: dstrect 241.171 98.2379 19.2 19.2 angle 0 flip 0 renderscale 1 1
207:-1: dstrect 314.462 270.317 19.2 19.2 angle 0 flip 0 renderscale 1 1
207:-1: dstrect 377.651 244.409 19.2 19.2 angle 0 flip 0 renderscale 1 1
207:-1: dstrect 408.759 152.361 19.2 19.2 angle 0 flip 0 renderscale 1 1
207:-1: dstrect 211.611 185.913 19.2 19.2 angle 0 flip 0 renderscale 1 1
207:-1: dstrect 212.462 150.196 19.2 19.2 angle 0 flip 0 renderscale 1 1
207:-1: dstrect 210.975 181.108 19.2 19.2 angle 0 flip 0 renderscale 1 1
207:-1: dstrect 211.273 183.586 19.2 19.2 angle 0 flip 0 renderscale 1 1
207:-1: dstrect 220.894 214.995 19.2 19.2 angle 0 flip 0 renderscale 1 1
207:-1: dstrect 283.169 266.621 19.2 19.2 angle 0 flip 0 renderscale 1 1
207:-1: dstrect 267.298 260.634 19.2 19.2 angle 0 flip 0 renderscale 1 1
207:-1: dstrect 273.582 263.376 19.2 19.2 angle 0 flip 0 renderscale 1 1
207:-1: dstrect 210.4 170.556 19.2 19.2 angle 0 flip 0 renderscale 1 1
207:-1: dstrect 230.953 231.131 19.2 19.2 angle 0 flip 0 renderscale 1 1
207:-1: dstrect 266.56 80.5219 19.2 19.2 angle 0 flip 0 renderscale 1 1
207:-1: dstrect 229.14 112.118 19.2 19.2 angle 0 flip 0 renderscale 1 1
207:-1: dstrect 253.887 87.9002 19.2 19.2 angle 0 flip 0 renderscale 1 1
207:-1: dstrect 392.02 228.177 19.2 19.2 angle 0 flip 0 renderscale 1 1
207:-1: dstrect 355.999 259.399 19.2 19.2 angle 0 flip 0 renderscale 1 1
207:-1: dstrect 298.828 269.728 19.2 19.2 angle 0 flip 0 renderscale 1 1
208:-1: dstrect 406.865 131.147 18.6667 18.6667 angle 0 flip 0 renderscale 1 1
208:-1: dstrect 288.017 272.17 18.6667 18.6667 angle 0 flip 0 renderscale 1 1
208:-1: dstrect 231.379 103.366 18.6667 18.6667 angle 0 flip 0 renderscale 1 1
208:-1: dstrect 407.604 132.996 18.6667 18.6667 angle 0 flip 0 renderscale 1 1
208:-1: dstrect 279.687 71.388 18.6667 18.6667 angle 0 flip 0 renderscale 1 1
208:-1: dstrect 377.905 91.3252 18.6667 18.6667 angle 0 flip 0 renderscale 1 1
208:-1: dstrect 407.923 133.826 18.6667 18.6667 angle 0 flip 0 renderscale 1 1
208:-1: dstrect 209.982 196.718 18.6667 18.6667 angle 0 flip 0 renderscale 1 1
208:-1: dstrect 325.733 273.57 18.6667 18.6667 angle 0 flip 0 renderscale 1 1
208:-1: dstrect 282.284 270.719 18.6667 18.6667 angle 0 flip 0 renderscale 1 1
208:-1: dstrect 238.669 95.618 18.6667 18.6667 angle 0 flip 0 renderscale 1 1
208:-1: dstrect 314.891 274.581 18.6667 18.6667 angle 0 flip 0 renderscale 1 1
208:-1: dstrect 380.608 247.636 18.6667 18.6667 angle 0 flip 0 renderscale 1 1
208:-1: dstrect 412.961 151.906 18.6667 18.6667 angle 0 flip 0 renderscale 1 1
208:-1: dstrect 207.926 186.8 18.6667 18.6667 angle 0 flip 0 renderscale 1 1
208:-1: dstrect 208.811 149.655 18.6667 18.6667 angle 0 flip 0 renderscale 1 1
208:-1: dstrect 207.265 181.803 18.6667 18.6667 angle 0 flip 0 renderscale 1 1
208:-1: dstrect 207.575 184.38 18.6667 18.6667 angle 0 flip 0 renderscale 1 1
208:-1: dstrect 217.581 217.045 18.6667 18.6667 angle 0 flip 0 renderscale 1 1
208:-1: dstrect 282.346 270.736 18.6667 18.6667 angle 0 flip 0 renderscale 1 1
208:-1: dstrect 265.841 264.51 18.6667 18.6667 angle 0 flip 0 renderscale 1 1
208:-1: dstrect 272.376 267.361 18.6667 18.6667 angle 0 flip 0 renderscale 1 1
208:-1: dstrect 206.667 170.829 18.6667 18.6667 angle 0 flip 0 renderscale 1 1
208:-1: dstrect 228.042 233.827 18.6667 18.6667 angle 0 flip 0 renderscale 1 1
208:-1: dstrect 265.073 77.1934 18.6667 18.6667 angle 0 flip 0 renderscale 1 1
208:-1: dstrect 226.156 110.053 18.6667 18.6667 angle 0 flip 0 renderscale 1 1
208:-1: dstrect 251.893 84.8668 18.6667 18.6667 angle 0 flip 0 renderscale 1 1
208:-1: dstrect 395.551 230.755 18.6667 18.6667 angle 0 flip 0 renderscale 1 1
208:-1: dstrect 358.09 263.225 18.6667 18.6667 angle 0 flip 0 renderscale 1 1
208:-1: dstrect 298.631 273.968 18.6667 18.6667 angle 0 flip 0 renderscale 1 1
209:-1: dstrect 410.832 129.894 18.1333 18.1333 angle 0 flip 0 renderscale 1 1
209:-1: dstrect 287.413 276.341 18.1333 18.1333 angle 0 flip 0 renderscale 1 1
209:-1: dstrect 228.596 101.044 18.1333 18.1333 angle 0 flip 0 renderscale 1 1
209:-1: dstrect 411.599 131.814 18.1333 18.1333 angle 0 flip 0 renderscale 1 1
209:-1: dstrect 278.762 67.8362 18.1333 18.1333 angle 0 flip 0 renderscale 1 1
209:-1: dstrect 380.757 88.5403 18.1333 18.1333 angle 0 flip 0 renderscale 1 1
209:-1: dstrect 411.93 132.676 18.1333 18.1333 angle 0 flip 0 renderscale 1 1
209:-1: dstrect 206.377 197.987 18.1333 18.1333 angle 0 flip 0 renderscale 1 1
209:-1: dstrect 326.579 277.794 18.1333 18.1333 angle 0 flip 0 renderscale 1 1
209:-1: dstrect 281.459 274.834 18.1333 18.1333 angle 0 flip 0 renderscale 1 1
209:-1: dstrect 236.166 92.9982 18.1333 18.1333 angle 0 flip 0 renderscale 1 1
209:-1: dstrect 315.32 278.844 18.1333 18.1333 angle 0 flip 0 renderscale 1 1
209:-1: dstrect 383.564 250.863 18.1333 18.1333 angle 0 flip 0 renderscale 1 1
209:-1: dstrect 417.162 151.451 18.1333 18.1333 angle 0 flip 0 renderscale 1 1
209:-1: dstrect 204.241 187.687 18.1333 18.1333 angle 0 flip 0 renderscale 1 1
209:-1: dstrect 205.161 149.113 18.1333 18.1333 angle 0 flip 0 renderscale 1 1
209:-1: dstrect 203.554 182.498 18.1333 18.1333 angle 0 flip 0 renderscale 1 1
209:-1: dstrect 203.876 185.174 18.1333 18.1333 angle 0 flip 0 renderscale 1 1
209:-1: dstrect 214.267 219.096 18.1333 18.1333 angle 0 flip 0 renderscale 1 1
209:-1: dstrect 281.523 274.852 18.1333 18.1333 angle 0 flip 0 renderscale 1 1
209:-1: dstrect 264.384 268.387 18.1333 18.1333 angle 0 flip 0 renderscale 1 1
209:-1: dstrect 271.17 271.347 18.1333 18.1333 angle 0 flip 0 renderscale 1 1
209:-1: dstrect 202.933 171.102 18.1333 18.1333 angle 0 flip 0 renderscale 1 1
209:-1: dstrect 225.131 236.523 18.1333 18.1333 angle 0 flip 0 renderscale 1 1
209:-1: dstrect 263.586 73.8649 18.1333 18.1333 angle 0 flip 0 renderscale 1 1
209:-1: dstrect 223.173 107.988 18.1333 18.1333 angle 0 flip 0 renderscale 1 1
209:-1: dstrect 249.899 81.8335 18.1333 18.1333 angle 0 flip 0 renderscale 1 1
209:-1: dstrect 399.083 233.333 18.1333 18.1333 angle 0 flip 0 renderscale 1 1
209:-1: dstrect 360.18 267.052 18.1333 18.1333 angle 0 flip 0 renderscale 1 1
209:-1: dstrect 298.435 278.208 18.1333 18.1333 angle 0 flip 0 renderscale 1 1
210:-1: dstrect 414.799 128.64 17.6 17.6 angle 0 flip 0 renderscale 1 1
210:-1: dstrect 286.809 280.512 17.6 17.6 angle 0 flip 0 renderscale 1 1
210:-1: dstrect 225.813 98.7219 17.6 17.6 angle 0 flip 0 renderscale 1 1
210:-1: dstrect 415.594 130.631 17.6 17.6 angle 0 flip 0 renderscale 1 1
210:-1: dstrect 277.837 64.2845 17.6 17.6 angle 0 flip 0 renderscale 1 1
210:-1: dstrect 383.61 85.7553 17.6 17.6 angle 0 flip 0 renderscale 1 1
210:-1: dstrect 415.938 131.526 17.6 17.6 angle 0 flip 0 renderscale 1 1
210:-1: dstrect 202.771 199.255 17.6 17.6 angle 0 flip 0 renderscale 1 1
210:-1: dstrect 327.425 282.018 17.6 17.6 angle 0 flip 0 renderscale 1 1
210:-1: dstrect 280.635 278.949 17.6 17.6 angle 0 flip 0 renderscale 1 1
210:-1: dstrect 233.664 90.3784 17.6 17.6 angle 0 flip 0 renderscale 1 1
210:-1: dstrect 315.749 283.108 17.6 17.6 angle 0 flip 0 renderscale 1 1
210:-1: dstrect 386.521 254.09 17.6 17.6 angle 0 flip 0 renderscale 1 1
210:-1: dstrect 421.363 150.996 17.6 17.6 angle 0 flip 0 renderscale 1 1
210:-1: dstrect 200.556 188.574 17.6 17.6 angle 0 flip 0 renderscale 1 1
210:-1: dstrect 201.51 148.572 17.6 17.6 angle 0 flip 0 renderscale 1 1
210:-1: dstrect 199.844 183.193 17.6 17.6 angle 0 flip 0 renderscale 1 1
210:-1: dstrect 200.178 185.968 17.6 17.6 angle 0 flip 0 renderscale 1 1
210:-1: dstrect 210.954 221.146 17.6 17.6 angle 0 flip 0 renderscale 1 1
210:-1: dstrect 280.701 278.967 17.6 17.6 angle 0 flip 0 renderscale 1 1
210:-1: dstrect 262.926 272.263 17.6 17.6 angle 0 flip 0 renderscale 1 1
210:-1: dstrect 269.964 275.333 17.6 17.6 angle 0 flip 0 renderscale 1 1
210:-1: dstrect 199.2 171.375 17.6 17.6 angle 0 flip 0 renderscale 1 1
210:-1: dstrect 222.22 239.218 17.6 17.6 angle 0 flip 0 renderscale 1 1
210:-1: dstrect 262.1 70.5365 17.6 17.6 angle 0 flip 0 renderscale 1 1
210:-1: dstrect 220.189 105.924 17.6 17.6 angle 0 flip 0 renderscale 1 1
210:-1: dstrect 247.905 78.8002 17.6 17.6 angle 0 flip 0 renderscale 1 1
210:-1: dstrect 402.614 235.91 17.6 17.6 angle 0 flip 0 renderscale 1 1
210:-1: dstrect 362.271 270.878 17.6 17.6 angle 0 flip 0 renderscale 1 1
210:-1: dstrect 298.239 282.448 17.6 17.6 angle 0 flip 0 renderscale 1 1
211:-1: dstrect 418.765 127.387 17.0667 17.0667 angle 0 flip 0 renderscale 1 1
211:-1: dstrect 286.204 284.682 17.0667 17.0667 angle 0 flip 0 renderscale 1 1
211:-1: dstrect 223.03 96.4001 17.0667 17.0667 angle 0 flip 0 renderscale 1 1
211:-1: dstrect 419.589 129.449 17.0667 17.0667 angle 0 flip 0 renderscale 1 1
211:-1: dstrect 276.912 60.7327 17.0667 17.0667 angle 0 flip 0 renderscale 1 1
211:-1: dstrect 386.463 82.9704 17.0667 17.0667 angle 0 flip 0 renderscale 1 1
211:-1: dstrect 419.945 130.376 17.0667 17.0667 angle 0 flip 0 renderscale 1 1
211:-1: dstrect 199.165 200.524 17.0667 17.0667 angle 0 flip 0 renderscale 1 1
211:-1: dstrect 328.272 286.243 17.0667 17.0667 angle 0 flip 0 renderscale 1 1
211:-1: dstrect 279.81 283.063 17.0667 17.0667 angle 0 flip 0 renderscale 1 1
211:-1: dstrect 231.161 87.7586 17.0667 17.0667 angle 0 flip 0 renderscale 1 1
211:-1: dstrect 316.178 287.371 17.0667 17.0667 angle 0 flip 0 renderscale 1 1
211:-1: dstrect 389.478 257.317 17.0667 17.0667 angle 0 flip 0 renderscale 1 1
211:-1: dstrect 425.564 150.541 17.0667 17.0667 angle 0 flip 0 renderscale 1 1
211:-1: dstrect 196.871 189.461 17.0667 17.0667 angle 0 flip 0 renderscale 1 1
211:-1: dstrect 197.859 148.03 17.0667 17.0667 angle 0 flip 0 renderscale 1 1
211:-1: dstrect 196.134 183.888 17.0667 17.0667 angle 0 flip 0 renderscale 1 1
211:-1: dstrect 196.479 186.762 17.0667 17.0667 angle 0 flip 0 renderscale 1 1
211:-1: dstrect 207.64 223.197 17.0667 17.0667 angle 0 flip 0 renderscale 1 1
211:-1: dstrect 279.878 283.083 17.0667 17.0667 angle 0 flip 0 renderscale 1 1
211:-1: dstrect 261.469 276.139 17.0667 17.0667 angle 0 flip 0 renderscale 1 1
211:-1: dstrect 268.758 279.318 17.0667 17.0667 angle 0 flip 0 renderscale 1 1
211:-1: dstrect 195.467 171.648 17.0667 17.0667 angle 0 flip 0 renderscale 1 1
211:-1: dstrect 219.308 241.914 17.0667 17.0667 angle 0 flip 0 renderscale 1 1
211:-1: dstrect 260.613 67.208 17.0667 17.0667 angle 0 flip 0 renderscale 1 1
211:-1: dstrect 217.205 103.859 17.0667 17.0667 angle 0 flip 0 renderscale 1 1
211:-1: dstrect 245.911 75.7669 17.0667 17.0667 angle 0 flip 0 renderscale 1 1
211:-1: dstrect 406.146 238.488 17.0667 17.0667 angle 0 flip 0 renderscale 1 1
211:-1: dstrect 364.361 274.705 17.0667 17.0667 angle 0 flip 0 renderscale 1 1
211:-1: dstrect 298.043 286.687 17.0667 17.0667 angle 0 flip 0 renderscale 1 1
212:-1: dstrect 422.732 126.134 16.5333 16.5333 angle 0 flip 0 renderscale 1 1
212:-1: dstrect 285.6 288.853 16.5333 16.5333 angle 0 flip 0 renderscale 1 1
212:-1: dstrect 220.247 94.0782 16.5333 16.5333 angle 0 flip 0 renderscale 1 1
212:-1: dstrect 423.584 128.267 16.5333 16.5333 angle 0 flip 0 renderscale 1 1
212:-1: dstrect 275.988 57.181 16.5333 16.5333 angle 0 flip 0 renderscale 1 1
212:-1: dstrect 389.316 80.1855 16.5333 16.5333 angle 0 flip 0 renderscale 1 1
212:-1: dstrect 423.952 129.225 16.5333 16.5333 angle 0 flip 0 renderscale 1 1
212:-1: dstrect 195.559 201.793 16.5333 16.5333 angle 0 flip 0 renderscale 1 1
212:-1: dstrect 329.118 290.467 16.5333 16.5333 angle 0 flip 0 renderscale 1 1
212:-1: dstrect 278.985 287.178 16.5333 16.5333 angle 0 flip 0 renderscale 1 1
212:-1: dstrect 228.659 85.1388 16.5333 16.5333 angle 0 flip 0 renderscale 1 1
212:-1: dstrect 316.608 291.634 16.5333 16.5333 angle 0 flip 0 renderscale 1 1
212:-1: dstrect 392.435 260.544 16.5333 16.5333 angle 0 flip 0 renderscale 1 1
212:-1: dstrect 429.765 150.086 16.5333 16.5333 angle 0 flip 0 renderscale 1 1
212:-1: dstrect 193.186 190.348 16.5333 16.5333 angle 0 flip 0 renderscale 1 1
212:-1: dstrect 194.208 147.489 16.5333 16.5333 angle 0 flip 0 renderscale 1 1
212:-1: dstrect 192.423 184.583 16.5333 16.5333 angle 0 flip 0 renderscale 1 1
212:-1: dstrect 192.781 187.556 16.5333 16.5333 angle 0 flip 0 renderscale 1 1
212:-1: dstrect 204.326 225.247 16.5333 16.5333 angle 0 flip 0 renderscale 1 1
212:-1: dstrect 279.056 287.198 16.5333 16.5333 angle 0 flip 0 renderscale 1 1
212:-1: dstrect 260.012 280.015 16.5333 16.5333 angle 0 flip 0 renderscale 1 1
212:-1: dstrect 267.552 283.304 16.5333 16.5333 angle 0 flip 0 renderscale 1 1
212:-1: dstrect 191.733 171.921 16.5333 16.5333 angle 0 flip 0 renderscale 1 1
212:-1: dstrect 216.397 244.61 16.5333 16.5333 angle 0 flip 0 renderscale 1 1
212:-1: dstrect 259.126 63.8796 16.5333 16.5333 angle 0 flip 0 renderscale 1 1
212:-1: dstrect 214.221 101.795 16.5333 16.5333 angle 0 flip 0 renderscale 1 1
212:-1: dstrect 243.917 72.7335 16.5333 16.5333 angle 0 flip 0 renderscale 1 1
212:-1: dstrect 409.677 241.066 16.5333 16.5333 angle 0 flip 0 renderscale 1 1
212:-1: dstrect 366.452 278.532 16.5333 16.5333 angle 0 flip 0 renderscale 1 1
212:-1: dstrect 297.847 290.927 16.5333 16.5333 angle 0 flip 0 renderscale 1 1
213:-1: dstrect 426.698 124.88 16 16 angle 0 flip 0 renderscale 1 1
213:-1: dstrect 284.995 293.024 16 16 angle 0 flip 0 renderscale 1 1
213:-1: dstrect 217.464 91.7564 16 16 angle 0 flip 0 renderscale 1 1
213:-1: dstrect 427.579 127.085 16 16 angle 0 flip 0 renderscale 1 1
213:-1: dstrect 275.063 53.6292 16 16 angle 0 flip 0 renderscale 1 1
213:-1: dstrect 392.168 77.4005 16 16 angle 0 flip 0 renderscale 1 1
213:-1: dstrect 427.959 128.075 16 16 angle 0 flip 0 renderscale 1 1
213:-1: dstrect 191.953 203.061 16 16 angle 0 flip 0 renderscale 1 1
213:-1: dstrect 329.964 294.692 16 16 angle 0 flip 0 renderscale 1 1
213:-1: dstrect 278.16 291.293 16 16 angle 0 flip 0 renderscale 1 1
213:-1: dstrect 226.156 82.5189 16 16 angle 0 flip 0 renderscale 1 1
213:-1: dstrect 317.037 295.898 16 16 angle 0 flip 0 renderscale 1 1
213:-1: dstrect 395.391 263.771 16 16 angle 0 flip 0 renderscale 1 1
213:-1: dstrect 433.966 149.632 16 16 angle 0 flip 0 renderscale 1 1
213:-1: dstrect 189.501 191.236 16 16 angle 0 flip 0 renderscale 1 1
213:-1: dstrect 190.557 146.947 16 16 angle 0 flip 0 renderscale 1 1
213:-1: dstrect 188.713 185.278 16 16 angle 0 flip 0 renderscale 1 1
213:-1: dstrect 189.083 188.35 16 16 angle 0 flip 0 renderscale 1 1
213:-1: dstrect 201.013 227.298 16 16 angle 0 flip 0 renderscale 1 1
213:-1: dstrect 278.233 291.314 16 16 angle 0 flip 0 renderscale 1 1
213:-1: dstrect 258.554 283.891 16 16 angle 0 flip 0 renderscale 1 1
213:-1: dstrect 266.346 287.29 16 16 angle 0 flip 0 renderscale 1 1
213:-1: dstrect 188 172.194 16 16 angle 0 flip 0 renderscale 1 1
213:-1: dstrect 213.486 247.306 16 16 angle 0 flip 0 renderscale 1 1
213:-1: dstrect 257.639 60.5511 16 16 angle 0 flip 0 renderscale 1 1
213:-1: dstrect 211.238 99.73 16 16 angle 0 flip 0 renderscale 1 1
213:-1: dstrect 241.923 69.7002 16 16 angle 0 flip 0 renderscale 1 1
